user_id,activated_7d,adopted_recurring_buy,retained_7d,support_contact_7d,net_deposits_7d
31388,1,0,1,0,142.05
31389,0,1,1,0,84.54
31390,0,0,1,1,58.55
31391,0,0,0,0,64.99
31392,1,0,1,0,127.18
31393,0,0,0,0,13.35
31394,1,0,0,0,14.36
31395,0,0,1,0,0.0
31396,0,0,0,0,0.0
31397,0,0,0,0,83.42
31398,0,0,0,0,69.78
31399,1,1,1,1,165.95
31400,0,0,0,0,29.42
31401,0,0,0,0,0.0
31402,0,0,1,0,5.89
31403,0,0,0,0,0.0
31404,1,1,0,0,91.6
31405,1,0,1,0,0.0
31406,1,0,1,0,89.24
31407,0,0,0,0,71.17
31408,1,1,1,0,159.31
31409,1,0,1,0,119.5
31410,0,0,0,0,0.0
31411,0,0,0,0,26.81
31412,0,0,1,0,0.0
31413,1,0,1,0,159.55
31414,0,0,0,1,127.33
31415,0,0,0,0,157.81
31416,0,0,0,0,44.29
31417,0,0,0,0,101.59
31418,0,0,0,0,51.32
31419,0,1,1,0,15.75
31420,0,0,0,0,21.73
31421,1,1,0,0,69.86
31422,0,0,1,0,86.95
31423,0,0,0,0,91.68
31424,0,0,0,0,53.36
31425,0,0,1,0,124.03
31426,0,0,0,0,23.79
31427,0,0,0,0,80.07
31428,0,0,1,0,74.69
31429,1,0,0,0,0.0
31430,1,1,1,1,149.17
31431,0,0,1,0,53.49
31432,1,0,0,0,175.12
31433,0,1,0,0,98.81
31434,0,0,1,0,0.0
31435,0,0,1,0,74.83
31436,1,0,1,0,102.33
31437,0,0,1,0,69.42
31438,0,0,0,0,182.61
31439,0,0,0,0,56.43
31440,1,1,0,0,11.26
31441,0,0,0,0,0.0
31442,0,1,1,1,63.41
31443,1,0,1,0,19.79
31444,0,0,1,0,113.31
31445,1,1,0,0,0.0
31446,0,0,0,0,142.07
31447,0,0,0,0,0.0
31448,0,0,0,0,114.76
31449,1,1,0,0,99.46
31450,0,0,0,0,104.17
31451,1,1,1,0,95.2
31452,1,1,1,0,156.99
31453,0,0,0,0,7.44
31454,1,0,0,0,123.42
31455,0,0,0,0,73.42
31456,1,0,1,0,102.94
31457,0,1,1,0,47.18
31458,0,0,0,0,199.36
31459,0,0,0,0,95.59
31460,0,0,1,1,43.7
31461,0,1,1,0,134.5
31462,0,0,0,0,0.0
31463,1,1,1,0,0.0
31464,0,0,0,0,5.37
31465,1,0,1,0,41.92
31466,0,0,0,0,43.38
31467,1,0,1,0,133.17
31468,1,1,1,0,132.36
31469,0,0,1,0,36.62
31470,0,0,1,1,107.78
31471,0,0,0,0,58.22
31472,1,1,1,0,83.54
31473,0,0,0,0,114.7
31474,0,0,0,0,65.33
31475,0,0,0,0,130.0
31476,0,0,1,1,81.46
31477,1,0,0,0,115.06
31478,0,0,1,0,126.58
31479,1,0,1,0,39.74
31480,0,0,1,0,57.17
31481,1,1,1,0,168.45
31482,1,0,1,0,151.59
31483,0,0,1,0,109.51
31484,1,0,0,0,132.02
31485,0,1,1,0,9.55
31486,0,0,1,0,78.61
31487,0,1,1,0,124.05
31488,0,0,0,0,121.52
31489,0,0,1,0,145.84
31490,0,0,0,0,7.26
31491,1,1,1,0,32.7
31492,0,0,1,0,56.71
31493,0,0,0,0,150.45
31494,0,0,1,0,60.89
31495,1,0,1,0,69.8
31496,0,1,1,0,103.96
31497,0,0,0,0,75.56
31498,0,0,0,0,0.27
31499,0,0,0,0,79.33
31500,1,1,1,1,78.52
31501,1,0,1,0,128.56
31502,0,0,0,0,93.66
31503,0,0,0,0,135.97
31504,0,1,0,0,71.55
31505,1,0,1,0,112.95
31506,0,0,0,0,14.54
31507,0,0,0,0,105.88
31508,1,0,0,0,123.11
31509,0,1,0,0,0.0
31510,0,0,0,0,71.24
31511,1,1,1,0,162.5
31512,1,1,0,0,3.16
31513,1,0,1,0,60.54
31514,0,0,0,0,59.31
31515,0,1,0,0,48.78
31516,0,0,1,0,94.18
31517,1,0,1,0,8.6
31518,0,0,0,0,31.73
31519,1,0,1,0,130.54
31520,1,0,0,0,160.15
31521,0,0,0,0,121.56
31522,0,0,0,0,61.68
31523,0,0,1,0,52.16
31524,0,0,1,0,68.55
31525,1,0,0,0,78.74
31526,0,0,0,0,55.77
31527,0,0,0,0,0.0
31528,1,0,1,0,39.81
31529,1,0,1,0,0.0
31530,0,1,1,0,81.81
31531,0,0,0,0,0.0
31532,1,0,1,0,90.18
31533,0,0,0,0,0.0
31534,0,0,0,1,107.44
31535,1,0,0,0,16.54
31536,0,0,1,0,141.11
31537,0,0,0,0,102.17
31538,0,0,0,1,33.88
31539,1,0,1,0,43.12
31540,0,0,1,0,0.0
31541,1,0,0,0,0.0
31542,0,0,1,0,18.29
31543,1,0,0,0,167.85
31544,0,0,0,0,0.0
31545,1,1,1,0,58.35
31546,0,1,0,0,22.57
31547,1,1,1,0,0.0
31548,0,0,0,0,25.09
31549,0,1,0,1,40.95
31550,0,1,1,0,67.59
31551,0,0,1,0,60.27
31552,0,1,0,0,131.27
31553,1,0,0,0,67.58
31554,1,0,1,0,88.1
31555,1,0,1,0,157.46
31556,0,0,0,0,0.0
31557,1,0,1,0,60.35
31558,0,0,0,0,0.0
31559,1,0,0,0,0.0
31560,0,0,0,0,0.0
31561,1,1,1,0,224.45
31562,1,1,0,0,21.42
31563,1,0,1,0,118.88
31564,1,0,1,1,86.47
31565,0,0,1,0,125.86
31566,1,0,1,0,0.0
31567,0,1,1,0,38.15
31568,0,0,0,0,45.73
31569,1,0,1,0,55.42
31570,1,1,1,0,118.64
31571,1,0,1,1,55.64
31572,0,0,0,0,27.31
31573,0,0,0,0,35.71
31574,1,0,1,0,0.0
31575,0,0,0,0,53.45
31576,1,0,1,0,104.73
31577,1,1,1,0,241.76
31578,0,0,0,0,69.59
31579,0,0,1,0,11.9
31580,1,0,0,0,23.77
31581,0,0,0,0,0.0
31582,1,0,1,0,114.58
31583,0,1,1,0,17.89
31584,0,1,0,0,157.66
31585,1,0,0,0,6.72
31586,0,0,1,0,17.43
31587,0,0,0,0,143.52
31588,1,0,0,0,13.69
31589,0,0,0,0,119.56
31590,0,1,0,0,201.71
31591,0,0,0,0,0.0
31592,1,1,1,0,109.7
31593,0,0,0,0,0.0
31594,1,0,1,0,12.22
31595,1,0,1,0,72.89
31596,0,0,1,0,120.14
31597,0,1,1,0,1.42
31598,0,0,1,0,0.0
31599,0,1,0,0,0.0
31600,1,1,0,0,68.98
31601,0,0,0,0,73.39
31602,0,0,0,0,73.38
31603,0,0,0,0,0.0
31604,1,1,1,0,115.67
31605,0,1,1,0,0.0
31606,0,1,1,1,127.54
31607,1,1,1,1,54.73
31608,0,1,0,0,25.74
31609,0,0,0,0,144.53
31610,0,0,0,0,79.05
31611,0,0,0,0,0.0
31612,1,0,1,0,64.71
31613,1,1,1,1,90.37
31614,0,0,1,0,66.56
31615,0,0,0,1,19.15
31616,0,1,0,0,53.71
31617,1,0,1,0,136.08
31618,0,0,1,0,106.0
31619,0,0,0,0,18.95
31620,0,0,1,0,67.85
31621,0,1,1,0,169.3
31622,0,0,0,0,77.44
31623,0,0,0,0,70.36
31624,1,0,0,1,124.54
31625,1,0,0,0,37.01
31626,1,0,0,0,99.56
31627,0,0,1,0,102.94
31628,0,0,0,0,3.16
31629,0,0,0,0,68.1
31630,1,0,0,0,110.05
31631,0,0,0,0,10.02
31632,1,0,0,0,41.91
31633,1,0,1,0,56.59
31634,0,0,0,0,83.25
31635,1,0,1,0,19.13
31636,0,0,0,0,92.42
31637,0,0,1,0,0.0
31638,1,0,0,0,82.41
31639,0,0,0,0,36.92
31640,0,0,0,0,49.87
31641,1,1,0,0,0.0
31642,1,0,0,0,91.8
31643,0,1,0,0,48.01
31644,0,1,0,0,153.7
31645,0,1,1,0,98.16
31646,1,0,0,0,4.29
31647,1,1,0,0,23.36
31648,0,0,1,0,113.52
31649,1,0,0,1,124.3
31650,1,0,1,0,0.0
31651,0,0,0,0,0.0
31652,1,0,1,0,247.03
31653,0,0,1,0,57.38
31654,0,0,0,0,0.0
31655,1,0,1,0,74.38
31656,0,1,1,0,0.0
31657,0,0,1,0,143.8
31658,0,1,0,0,38.63
31659,0,0,1,0,38.9
31660,0,0,0,0,68.56
31661,0,1,1,0,80.42
31662,0,0,1,0,60.86
31663,1,0,0,0,110.95
31664,0,0,0,0,127.5
31665,0,0,0,0,97.47
31666,0,0,0,0,32.53
31667,0,0,0,0,52.89
31668,0,0,1,0,0.0
31669,0,0,0,0,19.42
31670,1,1,1,0,66.69
31671,1,0,0,1,75.85
31672,1,1,1,0,11.1
31673,1,1,1,0,0.0
31674,0,1,0,0,0.0
31675,0,1,1,0,69.13
31676,0,0,0,0,37.29
31677,0,0,1,1,0.0
31678,0,0,0,0,59.05
31679,0,0,1,0,40.04
31680,0,0,1,0,0.0
31681,0,0,0,0,110.25
31682,1,0,0,0,9.74
31683,0,0,1,0,47.68
31684,0,0,0,1,30.62
31685,0,1,1,0,37.3
31686,1,0,0,0,132.79
31687,0,0,1,0,55.4
31688,1,0,1,0,152.02
31689,0,0,1,0,92.88
31690,0,0,0,0,50.91
31691,0,0,0,1,168.85
31692,0,1,1,0,17.34
31693,1,0,1,1,0.0
31694,0,0,1,0,111.06
31695,1,0,1,0,51.11
31696,0,0,0,0,18.41
31697,1,1,1,0,0.0
31698,0,1,1,0,59.38
31699,0,0,1,0,41.01
31700,1,0,0,0,0.0
31701,0,0,1,0,137.15
31702,0,1,1,0,82.39
31703,0,0,1,0,95.37
31704,1,0,1,0,69.57
31705,1,0,1,0,87.8
31706,0,0,0,0,76.27
31707,0,0,1,0,0.0
31708,0,0,0,0,75.48
31709,0,1,0,0,120.25
31710,0,1,1,0,79.85
31711,1,1,1,1,0.88
31712,0,1,0,0,52.58
31713,0,0,0,0,0.0
31714,1,1,1,1,162.98
31715,0,0,1,0,197.89
31716,1,0,0,0,8.99
31717,0,0,0,0,92.27
31718,0,0,1,0,98.74
31719,0,0,0,0,103.89
31720,0,0,0,0,120.54
31721,0,0,0,0,0.0
31722,0,0,0,0,117.47
31723,0,0,0,0,59.06
31724,0,0,0,1,126.74
31725,0,0,0,0,0.0
31726,1,1,0,0,0.0
31727,0,0,0,0,86.52
31728,0,0,0,0,58.74
31729,0,0,0,0,90.45
31730,1,0,1,0,80.24
31731,1,0,0,0,94.98
31732,1,1,1,0,79.73
31733,0,0,0,0,56.83
31734,0,0,0,0,89.85
31735,1,0,1,0,39.64
31736,1,0,0,0,5.63
31737,0,0,1,0,83.26
31738,0,0,0,0,56.86
31739,0,0,1,0,0.0
31740,1,0,1,0,85.04
31741,0,0,0,0,95.77
31742,0,1,0,1,55.02
31743,0,0,0,0,0.0
31744,1,0,1,1,99.07
31745,0,0,0,0,128.8
31746,1,1,1,0,80.23
31747,1,0,1,0,103.01
31748,0,1,1,0,19.49
31749,1,0,1,0,56.66
31750,1,0,0,0,108.83
31751,0,0,0,0,0.0
31752,0,0,0,0,168.62
31753,0,0,0,0,101.17
31754,0,0,0,1,54.33
31755,0,0,0,0,44.65
31756,1,1,1,0,147.23
31757,1,0,1,0,120.31
31758,0,0,0,0,88.71
31759,1,0,0,0,131.0
31760,0,0,1,0,101.08
31761,0,1,0,1,10.48
31762,0,1,0,0,31.45
31763,0,0,0,0,61.25
31764,0,0,0,0,41.51
31765,1,0,0,0,99.53
31766,0,0,0,0,63.94
31767,1,1,1,1,121.63
31768,0,0,0,0,78.45
31769,1,1,0,0,128.31
31770,0,0,0,1,120.97
31771,1,0,0,1,51.67
31772,1,0,0,0,226.49
31773,0,0,0,0,58.09
31774,0,1,1,0,96.04
31775,0,1,1,0,64.35
31776,1,0,0,0,129.28
31777,0,0,0,0,100.69
31778,0,0,0,0,148.81
31779,1,0,0,0,88.28
31780,0,0,0,0,66.37
31781,1,0,1,0,66.62
31782,1,0,0,0,159.07
31783,1,0,0,0,55.49
31784,0,0,0,0,17.68
31785,0,0,1,0,27.15
31786,0,0,0,0,14.94
31787,0,0,1,0,69.62
31788,0,0,1,0,218.91
31789,0,1,1,0,116.51
31790,1,0,1,1,149.61
31791,0,0,1,0,100.79
31792,1,0,0,0,138.59
31793,1,0,1,0,0.0
31794,1,0,1,0,99.21
31795,0,0,1,0,110.02
31796,0,1,0,0,0.0
31797,1,1,1,0,39.1
31798,0,1,0,0,0.0
31799,1,1,1,0,50.21
31800,0,0,0,0,187.34
31801,1,0,1,0,72.87
31802,0,0,0,1,117.24
31803,0,0,0,0,52.01
31804,0,0,0,1,0.0
31805,0,0,1,0,86.55
31806,1,0,1,0,77.91
31807,0,0,1,0,130.97
31808,0,0,0,0,86.43
31809,1,0,0,0,148.52
31810,1,1,0,0,56.75
31811,0,0,0,0,83.71
31812,1,0,0,0,138.81
31813,1,1,1,0,32.0
31814,0,0,0,0,96.91
31815,1,1,1,1,71.05
31816,0,0,1,0,0.0
31817,1,1,0,0,107.3
31818,0,0,0,0,15.08
31819,0,0,1,0,0.0
31820,0,0,0,0,79.73
31821,0,1,1,0,200.84
31822,0,0,0,0,0.0
31823,1,1,1,0,161.25
31824,1,1,0,0,0.0
31825,1,1,1,0,56.14
31826,0,0,0,0,94.72
31827,0,0,0,0,56.55
31828,0,0,0,0,11.36
31829,0,0,0,1,0.0
31830,0,0,0,0,0.0
31831,1,0,0,0,36.2
31832,0,0,1,0,11.91
31833,1,1,1,0,89.04
31834,1,0,1,0,83.49
31835,0,0,0,0,149.31
31836,0,0,0,0,0.0
31837,1,1,0,0,130.04
31838,1,0,0,0,124.24
31839,0,0,1,0,92.76
31840,0,0,0,0,68.16
31841,0,0,0,0,13.9
31842,0,0,1,0,0.0
31843,0,1,1,0,56.6
31844,0,0,0,0,67.44
31845,1,0,1,0,55.28
31846,0,0,0,0,13.66
31847,1,1,1,0,69.29
31848,0,1,1,0,92.38
31849,0,0,0,0,61.41
31850,1,1,1,1,197.28
31851,1,0,0,0,30.57
31852,0,1,1,0,64.43
31853,0,0,0,0,0.19
31854,1,0,0,0,49.39
31855,1,0,0,0,52.07
31856,0,0,0,0,0.0
31857,1,0,0,0,0.0
31858,0,0,0,0,108.22
31859,0,0,0,0,42.56
31860,0,0,0,0,38.16
31861,1,1,1,1,99.37
31862,0,0,0,0,75.91
31863,0,0,1,0,55.53
31864,0,0,0,0,56.66
31865,0,0,1,0,105.92
31866,0,0,0,0,124.78
31867,0,0,0,0,6.25
31868,1,1,0,0,59.99
31869,0,1,1,0,97.88
31870,0,0,0,0,124.45
31871,1,0,0,0,23.9
31872,0,1,0,0,9.31
31873,0,0,0,0,88.6
31874,0,0,0,0,33.56
31875,0,0,0,0,80.68
31876,0,0,1,0,36.2
31877,0,0,1,0,129.57
31878,0,0,0,0,48.23
31879,0,1,1,0,0.0
31880,0,0,0,0,61.52
31881,0,0,0,0,0.0
31882,0,0,1,0,63.17
31883,1,0,0,0,0.0
31884,0,0,0,0,0.0
31885,1,0,0,0,44.66
31886,1,0,1,0,89.74
31887,1,0,1,0,108.91
31888,1,0,0,0,112.06
31889,1,0,1,0,88.93
31890,0,1,1,0,96.39
31891,0,0,1,0,0.0
31892,1,0,1,0,163.54
31893,0,0,1,0,77.1
31894,0,0,0,0,125.29
31895,0,0,0,0,60.74
31896,0,0,1,0,29.95
31897,1,0,0,0,0.0
31898,0,0,0,0,29.74
31899,0,0,0,0,0.0
31900,0,0,0,0,0.0
31901,1,1,0,0,80.04
31902,1,0,1,0,166.56
31903,0,0,0,0,113.92
31904,0,0,0,0,88.38
31905,1,0,0,0,160.79
31906,1,0,0,0,54.6
31907,1,0,0,0,174.35
31908,1,1,1,0,118.27
31909,0,0,0,0,0.0
31910,0,0,0,0,29.91
31911,0,0,0,0,36.28
31912,1,1,1,0,94.04
31913,0,0,0,0,49.34
31914,1,0,0,0,133.3
31915,1,0,1,0,135.85
31916,1,0,0,0,119.11
31917,0,0,0,0,169.16
31918,0,1,0,0,123.99
31919,1,1,1,0,96.71
31920,0,0,0,0,68.77
31921,0,0,1,0,69.56
31922,0,1,0,0,27.88
31923,0,0,0,0,144.48
31924,1,1,1,0,43.68
31925,1,0,1,0,9.44
31926,0,1,0,1,53.34
31927,1,0,0,0,0.0
31928,1,0,0,0,102.98
31929,0,1,0,0,96.0
31930,1,0,0,0,70.45
31931,1,0,1,0,51.27
31932,0,0,0,0,22.8
31933,1,0,1,0,125.06
31934,0,0,0,0,37.58
31935,0,0,0,0,31.72
31936,1,0,0,0,60.91
31937,0,0,1,0,0.0
31938,0,0,1,0,115.0
31939,1,0,1,0,83.23
31940,1,0,1,1,127.87
31941,0,0,0,0,0.0
31942,1,0,0,0,0.0
31943,1,1,1,0,85.48
31944,0,0,0,1,101.5
31945,1,0,1,0,48.73
31946,0,0,0,0,53.07
31947,1,0,0,0,0.0
31948,1,1,1,0,24.57
31949,1,0,0,0,0.0
31950,1,0,1,0,213.64
31951,0,1,1,0,119.7
31952,1,0,0,1,159.84
31953,0,1,1,0,117.22
31954,0,0,0,0,71.01
31955,1,0,0,0,81.48
31956,1,0,0,0,8.2
31957,1,0,1,0,53.51
31958,0,0,0,1,83.63
31959,0,0,0,0,68.58
31960,0,0,0,1,20.6
31961,0,0,0,0,2.25
31962,0,0,0,0,73.28
31963,1,0,0,0,49.96
31964,0,0,1,0,119.84
31965,0,1,1,0,20.24
31966,1,0,1,0,122.72
31967,0,0,0,0,67.76
31968,0,0,0,0,95.82
31969,0,0,1,0,6.37
31970,1,1,0,0,159.33
31971,1,0,1,0,40.79
31972,0,0,0,0,171.12
31973,0,0,1,0,216.72
31974,0,0,0,0,7.42
31975,0,1,1,0,140.78
31976,0,1,0,0,63.65
31977,0,0,0,0,146.09
31978,0,0,0,0,0.0
31979,0,0,0,0,4.89
31980,0,0,0,0,50.0
31981,0,0,0,1,83.07
31982,0,1,1,0,131.75
31983,0,0,0,0,23.04
31984,1,0,1,0,0.0
31985,1,0,1,0,0.0
31986,0,1,1,0,182.32
31987,0,0,0,0,51.96
31988,0,0,0,0,1.82
31989,1,1,1,0,118.23
31990,0,0,0,0,120.36
31991,1,0,0,0,95.13
31992,0,0,0,0,80.64
31993,0,0,1,0,123.62
31994,1,0,0,0,0.0
31995,0,0,0,0,0.0
31996,1,0,1,0,103.19
31997,1,1,1,0,50.69
31998,0,0,0,0,0.0
31999,0,0,0,0,0.0
32000,1,1,1,0,88.32
32001,0,0,0,0,0.0
32002,0,0,0,0,119.77
32003,1,0,0,0,0.0
32004,1,0,1,0,25.68
32005,0,0,1,0,103.09
32006,1,1,0,0,43.16
32007,0,1,0,0,113.3
32008,0,0,0,0,58.5
32009,0,0,0,0,72.12
32010,0,0,0,0,162.25
32011,0,0,0,1,0.0
32012,0,0,0,1,43.55
32013,0,0,0,1,53.52
32014,1,0,0,0,49.37
32015,0,0,0,0,30.07
32016,1,0,0,0,95.01
32017,0,0,1,0,2.29
32018,0,0,0,0,0.0
32019,0,0,0,0,39.51
32020,1,0,1,0,169.14
32021,1,1,0,0,19.83
32022,0,0,0,0,149.65
32023,0,0,1,0,118.01
32024,0,0,1,0,70.8
32025,0,0,0,0,74.8
32026,1,0,0,0,67.61
32027,0,1,1,0,4.16
32028,0,0,1,0,107.79
32029,0,0,0,0,58.73
32030,1,1,1,0,164.92
32031,1,1,1,0,106.28
32032,0,0,0,0,90.14
32033,1,0,0,0,27.49
32034,0,0,0,0,113.67
32035,1,0,1,0,86.25
32036,1,1,0,1,88.3
32037,0,0,0,0,48.81
32038,0,0,1,0,14.38
32039,0,0,0,0,0.0
32040,0,0,0,1,66.1
32041,1,0,0,0,10.33
32042,0,1,1,0,168.36
32043,1,1,0,0,171.9
32044,0,0,0,0,37.29
32045,0,0,0,0,28.09
32046,1,0,0,0,34.46
32047,0,0,0,0,94.5
32048,0,0,0,0,52.25
32049,1,0,1,0,17.52
32050,0,0,0,0,65.99
32051,1,1,1,1,153.91
32052,1,0,0,0,62.76
32053,0,0,0,0,84.89
32054,0,0,0,0,0.0
32055,1,1,1,0,71.62
32056,0,0,0,0,0.0
32057,0,1,0,0,103.11
32058,1,1,1,0,13.59
32059,1,0,1,0,0.0
32060,1,0,1,0,90.17
32061,0,1,1,0,159.36
32062,1,0,0,0,139.41
32063,0,1,1,0,39.58
32064,0,0,0,0,0.0
32065,0,0,0,0,22.37
32066,1,0,1,0,0.0
32067,0,0,0,0,143.34
32068,1,0,1,0,20.1
32069,1,1,1,0,35.57
32070,1,0,0,0,11.02
32071,0,0,0,0,109.45
32072,0,0,0,0,41.16
32073,0,0,1,1,68.47
32074,0,0,1,0,93.79
32075,0,1,1,0,120.05
32076,1,1,0,1,89.92
32077,0,0,0,0,135.02
32078,1,1,1,0,107.99
32079,0,0,0,1,82.15
32080,1,1,1,0,120.83
32081,0,0,0,0,59.07
32082,1,0,0,1,89.68
32083,0,0,1,0,118.6
32084,0,1,0,0,0.0
32085,0,0,0,0,83.0
32086,0,0,0,0,0.14
32087,0,1,0,0,0.54
32088,0,0,0,0,22.31
32089,1,0,1,0,87.42
32090,1,0,1,0,0.0
32091,1,0,1,0,73.26
32092,0,0,0,0,33.88
32093,1,1,1,0,125.94
32094,0,0,0,0,0.0
32095,0,1,0,0,181.9
32096,0,1,1,0,39.91
32097,0,1,0,0,41.23
32098,1,0,1,0,116.72
32099,1,0,1,0,78.14
32100,0,0,0,0,3.93
32101,0,0,1,0,66.3
32102,0,0,1,0,15.63
32103,0,0,1,1,23.19
32104,1,0,0,0,101.55
32105,1,0,1,0,161.61
32106,0,0,0,0,0.0
32107,0,0,0,0,103.72
32108,1,0,1,0,43.08
32109,0,0,0,0,0.0
32110,0,0,0,0,103.77
32111,0,1,1,0,105.78
32112,0,1,1,1,7.56
32113,1,0,1,1,210.82
32114,1,0,1,0,100.74
32115,0,0,1,0,85.28
32116,0,0,0,0,84.11
32117,0,1,0,0,72.51
32118,0,1,1,0,0.0
32119,0,1,0,0,107.65
32120,0,0,0,0,29.81
32121,0,0,0,0,41.91
32122,0,0,0,0,155.81
32123,1,0,0,0,63.22
32124,0,0,1,0,49.5
32125,0,0,0,0,53.96
32126,1,0,1,0,7.29
32127,0,0,0,0,113.03
32128,1,1,1,0,2.32
32129,0,1,0,0,17.37
32130,0,0,0,0,0.0
32131,0,0,1,0,82.92
32132,0,0,1,0,0.0
32133,0,0,1,0,0.65
32134,0,0,1,0,142.49
32135,0,0,0,1,0.0
32136,1,0,0,0,49.09
32137,0,0,0,0,17.06
32138,0,0,0,1,22.55
32139,1,0,1,0,0.0
32140,0,0,1,0,0.0
32141,0,0,0,0,0.0
32142,0,1,0,0,87.7
32143,1,0,1,0,97.63
32144,0,1,0,1,121.29
32145,0,0,0,0,0.0
32146,0,0,0,0,51.04
32147,0,0,1,0,132.9
32148,1,0,0,0,0.0
32149,0,1,0,0,34.64
32150,1,1,1,0,171.4
32151,0,0,0,0,31.69
32152,1,0,0,0,72.17
32153,0,0,1,0,24.66
32154,0,0,1,0,109.65
32155,0,1,1,0,112.24
32156,0,1,0,0,92.71
32157,0,0,1,0,129.56
32158,0,0,0,0,62.41
32159,0,0,1,0,107.9
32160,0,0,0,0,80.81
32161,1,0,0,0,84.94
32162,1,1,0,0,82.0
32163,0,0,0,0,149.19
32164,0,0,1,0,72.47
32165,1,0,0,1,137.67
32166,0,0,0,0,11.51
32167,0,0,0,0,95.17
32168,1,0,0,0,84.69
32169,0,0,0,0,84.69
32170,0,0,0,0,0.0
32171,0,0,0,0,80.86
32172,0,0,0,0,0.0
32173,1,0,1,0,43.79
32174,1,1,0,0,163.85
32175,0,0,0,0,58.79
32176,0,0,1,0,89.36
32177,0,0,0,0,0.0
32178,0,0,0,0,9.99
32179,1,0,1,0,112.53
32180,1,0,0,0,63.36
32181,0,0,0,0,54.64
32182,0,0,0,0,67.2
32183,1,0,1,0,69.7
32184,0,0,0,0,144.2
32185,1,0,1,0,79.19
32186,1,0,1,1,0.0
32187,1,0,0,0,96.3
32188,0,0,0,0,147.69
32189,0,0,0,0,90.22
32190,0,1,0,1,19.56
32191,0,0,0,0,39.51
32192,0,0,0,0,95.3
32193,0,0,0,0,64.76
32194,0,0,0,0,112.91
32195,0,0,1,0,9.85
32196,1,0,0,0,81.56
32197,1,0,0,0,109.77
32198,1,1,1,0,119.29
32199,0,0,0,0,50.01
32200,0,0,0,0,40.0
32201,0,0,1,0,120.72
32202,0,0,0,1,0.0
32203,0,0,0,0,17.03
32204,1,0,1,0,37.94
32205,0,0,0,0,46.16
32206,1,1,1,0,68.35
32207,0,0,1,0,66.2
32208,0,0,0,0,90.32
32209,1,0,1,0,0.0
32210,0,0,0,0,0.0
32211,0,0,0,0,0.0
32212,0,0,1,0,0.0
32213,0,0,0,0,8.15
32214,1,0,1,1,97.12
32215,1,0,1,0,58.68
32216,1,0,1,0,38.36
32217,1,0,1,1,228.95
32218,1,0,0,1,76.53
32219,1,0,0,0,198.93
32220,1,0,0,1,95.85
32221,0,0,1,1,57.75
32222,0,0,0,0,0.0
32223,0,0,1,0,42.69
32224,0,0,0,0,0.0
32225,1,1,1,1,96.21
32226,0,1,0,0,0.0
32227,0,0,0,0,111.95
32228,0,0,0,0,153.69
32229,0,0,0,0,61.41
32230,0,0,0,0,0.0
32231,0,0,0,0,108.82
32232,0,0,0,0,86.55
32233,1,0,0,0,85.21
32234,0,0,0,0,0.0
32235,0,0,0,0,72.37
32236,0,0,0,0,82.28
32237,0,0,1,0,78.14
32238,1,0,0,0,83.07
32239,1,0,1,0,99.01
32240,0,0,1,0,151.22
32241,1,1,1,0,0.0
32242,1,0,1,0,0.0
32243,0,1,1,0,111.29
32244,0,0,0,0,24.86
32245,0,0,0,0,54.91
32246,0,0,0,0,133.27
32247,0,1,0,0,0.0
32248,1,1,1,0,129.63
32249,1,0,0,0,0.0
32250,0,0,0,0,0.0
32251,0,0,1,0,55.8
32252,1,0,0,0,78.65
32253,1,0,1,0,130.89
32254,0,0,0,0,86.48
32255,0,0,0,0,0.0
32256,0,0,1,0,138.64
32257,0,0,0,0,39.14
32258,0,0,0,1,55.78
32259,1,0,0,0,87.35
32260,0,0,0,1,95.5
32261,0,0,0,0,140.43
32262,1,1,0,0,70.49
32263,1,0,1,0,84.55
32264,0,1,0,0,130.4
32265,0,0,0,0,0.0
32266,1,0,0,0,0.0
32267,0,0,0,0,71.84
32268,1,0,0,1,120.03
32269,0,1,0,0,184.22
32270,1,1,0,0,101.11
32271,0,0,0,0,101.3
32272,1,0,1,0,0.06
32273,1,0,1,0,88.64
32274,0,0,0,0,0.0
32275,0,1,0,0,21.39
32276,1,1,1,0,47.56
32277,1,0,0,0,111.42
32278,0,0,1,0,68.22
32279,0,1,1,0,0.0
32280,0,1,1,0,87.09
32281,0,0,1,0,77.74
32282,1,0,1,0,182.19
32283,0,0,1,0,32.97
32284,0,0,1,0,12.82
32285,0,1,0,0,113.04
32286,0,1,0,0,97.12
32287,1,0,1,0,19.86
32288,0,0,0,0,159.22
32289,0,0,1,1,107.0
32290,0,0,1,0,125.21
32291,1,0,1,0,165.01
32292,1,0,0,1,129.09
32293,0,0,0,0,155.82
32294,1,0,0,0,80.44
32295,1,1,1,0,134.54
32296,0,0,1,0,169.25
32297,1,0,1,0,135.57
32298,1,1,0,0,0.0
32299,0,0,1,0,185.12
32300,0,1,0,0,172.8
32301,0,1,0,0,52.78
32302,1,1,1,0,30.09
32303,0,0,1,0,0.0
32304,1,0,0,0,0.0
32305,0,0,0,0,33.51
32306,0,0,0,0,14.09
32307,0,1,0,0,11.09
32308,0,0,0,0,120.94
32309,0,0,0,1,77.12
32310,1,0,1,0,178.98
32311,0,0,0,0,0.0
32312,0,0,0,0,66.24
32313,0,0,0,0,176.69
32314,1,0,1,0,45.89
32315,1,0,1,0,88.36
32316,1,0,1,0,33.43
32317,0,0,1,0,46.03
