user_id,signup_day,assignment,channel,country_tier,device,age_bucket,onboarding_minutes
31973,26,treatment,organic,2,ios,35-49,18.12
31974,17,control,organic,1,android,18-24,10.16
31975,17,treatment,paid,2,ios,50+,26.57
31976,23,treatment,organic,2,ios,25-34,12.48
31977,24,control,paid,1,ios,25-34,17.36
31978,23,control,organic,1,android,18-24,11.25
31979,25,treatment,paid,1,android,25-34,10.95
31980,5,control,organic,2,ios,18-24,5.52
31981,13,control,organic,2,android,25-34,13.28
31982,9,treatment,organic,1,android,25-34,12.93
31983,19,control,paid,2,android,25-34,26.72
31984,21,control,organic,2,android,50+,6.19
31985,22,control,referral,1,ios,25-34,33.33
31986,13,treatment,organic,1,ios,25-34,19.18
31987,16,control,organic,2,android,18-24,5.62
31988,18,treatment,organic,1,android,18-24,3.97
31989,26,treatment,paid,1,ios,18-24,26.52
31990,8,treatment,paid,1,ios,25-34,5.86
31991,19,treatment,paid,2,android,35-49,14.9
31992,24,control,paid,2,ios,35-49,11.91
31993,25,treatment,organic,2,android,25-34,2.13
31994,1,treatment,referral,1,ios,35-49,7.09
31995,5,control,referral,1,ios,25-34,9.15
31996,11,treatment,organic,2,ios,35-49,16.73
31997,22,treatment,organic,1,ios,18-24,32.96
31998,1,treatment,paid,1,ios,18-24,4.59
31999,25,control,referral,2,android,25-34,3.72
32000,20,treatment,organic,1,ios,25-34,39.53
32001,8,control,organic,1,android,25-34,4.13
32002,16,treatment,paid,1,ios,35-49,7.72
32003,14,treatment,referral,1,android,18-24,9.34
32004,26,treatment,organic,1,android,50+,4.87
32005,0,control,organic,1,android,35-49,10.04
32006,20,treatment,organic,1,ios,18-24,9.15
32007,27,treatment,paid,2,ios,25-34,9.39
32008,16,control,paid,1,android,35-49,26.68
32009,14,treatment,paid,1,android,25-34,12.42
32010,27,control,organic,1,android,25-34,0.48
32011,14,control,referral,1,ios,25-34,14.54
32012,18,control,paid,1,android,25-34,11.98
32013,6,treatment,organic,2,ios,25-34,4.57
32014,27,treatment,paid,1,ios,35-49,13.8
32015,2,control,organic,1,ios,35-49,2.34
32016,26,treatment,paid,1,ios,25-34,7.17
32017,13,control,paid,2,android,35-49,5.22
32018,3,control,paid,1,ios,25-34,1.3
32019,26,control,organic,2,android,25-34,11.17
32020,15,treatment,organic,1,ios,25-34,25.27
32021,21,treatment,paid,1,ios,35-49,11.69
32022,23,control,referral,2,ios,25-34,16.71
32023,0,treatment,paid,2,ios,25-34,9.89
32024,4,control,organic,1,ios,35-49,21.38
32025,15,control,referral,2,android,18-24,0.77
32026,2,treatment,organic,1,ios,25-34,8.49
32027,2,treatment,paid,1,android,50+,6.64
32028,0,treatment,paid,2,ios,25-34,9.61
32029,5,treatment,organic,1,ios,35-49,10.41
32030,21,treatment,organic,1,ios,25-34,8.46
32031,12,treatment,organic,2,ios,35-49,14.55
32032,27,treatment,referral,2,android,18-24,3.52
32033,11,treatment,organic,1,ios,35-49,9.01
32034,10,treatment,organic,1,ios,50+,6.61
32035,7,control,paid,1,ios,35-49,10.2
32036,1,treatment,paid,1,android,18-24,35.89
32037,12,control,paid,1,android,18-24,14.63
32038,21,control,organic,2,ios,18-24,3.7
32039,9,control,referral,1,android,35-49,7.4
32040,6,control,paid,1,android,50+,2.19
32041,26,treatment,organic,1,ios,25-34,5.82
32042,10,treatment,paid,2,ios,35-49,33.8
32043,2,treatment,organic,1,android,25-34,38.73
32044,20,control,organic,1,android,35-49,7.08
32045,4,control,paid,1,android,35-49,14.18
32046,24,control,referral,2,ios,25-34,11.95
32047,4,control,paid,1,android,25-34,1.03
32048,18,treatment,referral,1,android,35-49,4.83
32049,23,control,paid,1,ios,25-34,10.02
32050,2,control,paid,2,ios,35-49,2.27
32051,6,treatment,referral,1,android,50+,28.99
32052,2,treatment,paid,2,ios,25-34,5.13
32053,20,control,paid,1,ios,18-24,21.85
32054,12,control,paid,1,android,18-24,1.96
32055,9,treatment,organic,2,android,25-34,15.97
32056,0,control,paid,2,ios,35-49,16.71
32057,22,treatment,organic,1,ios,18-24,13.35
32058,7,treatment,organic,1,android,35-49,5.38
32059,20,control,organic,2,android,18-24,14.67
32060,3,control,organic,2,ios,35-49,13.89
32061,18,treatment,referral,1,android,50+,16.11
32062,8,control,referral,1,android,25-34,18.17
32063,11,treatment,paid,1,android,18-24,11.06
32064,4,control,organic,2,android,35-49,4.33
32065,6,control,organic,2,ios,25-34,5.8
32066,13,treatment,organic,2,android,50+,19.71
32067,21,control,organic,1,ios,25-34,17.62
32068,26,treatment,organic,1,ios,25-34,2.72
32069,7,treatment,organic,1,ios,25-34,18.52
32070,12,control,organic,1,ios,35-49,0.99
32071,3,control,organic,1,ios,50+,31.55
32072,12,treatment,organic,1,ios,25-34,8.27
32073,24,control,organic,1,ios,35-49,18.6
32074,5,treatment,referral,1,ios,25-34,10.36
32075,6,treatment,organic,2,ios,35-49,4.12
32076,11,treatment,paid,2,ios,18-24,10.19
32077,23,control,referral,1,android,18-24,10.27
32078,4,treatment,paid,1,android,18-24,11.18
32079,7,control,paid,1,ios,25-34,13.87
32080,16,treatment,organic,1,android,18-24,22.84
32081,2,control,referral,2,ios,35-49,17.29
32082,1,treatment,paid,1,android,35-49,13.5
32083,2,control,paid,1,ios,35-49,8.38
32084,13,treatment,organic,1,android,35-49,6.49
32085,0,control,referral,1,android,35-49,6.79
32086,0,treatment,paid,1,android,50+,3.21
32087,6,treatment,organic,2,android,25-34,4.36
32088,5,control,paid,1,android,25-34,3.22
32089,13,control,referral,1,ios,25-34,22.2
32090,10,treatment,paid,1,ios,18-24,30.62
32091,25,treatment,referral,1,android,25-34,2.97
32092,27,treatment,organic,1,android,35-49,3.23
32093,17,treatment,paid,1,ios,25-34,23.49
32094,26,treatment,paid,1,android,18-24,3.42
32095,12,treatment,organic,1,android,25-34,22.41
32096,17,treatment,referral,1,ios,25-34,7.9
32097,24,treatment,organic,2,ios,25-34,10.73
32098,13,treatment,organic,1,android,25-34,8.32
32099,22,treatment,organic,2,android,35-49,28.76
32100,12,treatment,paid,1,ios,35-49,10.57
32101,24,control,referral,1,android,35-49,10.45
32102,15,control,organic,2,ios,35-49,6.16
32103,10,treatment,paid,1,ios,50+,15.5
32104,9,control,organic,1,android,25-34,31.76
32105,14,control,organic,1,ios,25-34,32.25
32106,27,control,organic,2,android,50+,5.95
32107,24,control,organic,1,ios,25-34,3.38
32108,14,control,organic,1,ios,25-34,9.4
32109,1,control,paid,2,ios,25-34,21.49
32110,18,treatment,paid,1,android,18-24,3.02
32111,12,treatment,organic,2,ios,25-34,11.7
32112,15,treatment,organic,1,ios,25-34,2.51
32113,18,control,organic,1,ios,25-34,23.0
32114,17,control,organic,1,android,35-49,9.4
32115,21,control,paid,2,android,25-34,22.78
32116,6,control,paid,1,ios,18-24,6.44
32117,17,treatment,paid,1,ios,35-49,4.18
32118,10,treatment,paid,2,ios,18-24,11.77
32119,20,treatment,organic,2,ios,25-34,9.76
32120,25,control,organic,1,ios,18-24,9.27
32121,17,treatment,paid,2,ios,25-34,2.04
32122,27,control,paid,1,ios,18-24,17.09
32123,27,control,paid,1,ios,35-49,19.52
32124,11,treatment,paid,1,ios,18-24,7.34
32125,12,control,referral,1,ios,18-24,10.89
32126,7,control,paid,1,ios,25-34,0.99
32127,1,treatment,organic,1,ios,35-49,3.01
32128,13,treatment,organic,1,ios,25-34,30.03
32129,18,treatment,paid,1,ios,35-49,6.21
32130,1,control,paid,1,android,35-49,13.4
32131,2,treatment,organic,1,ios,35-49,7.06
32132,4,control,paid,2,ios,35-49,17.41
32133,18,control,paid,1,ios,50+,2.08
32134,2,control,referral,1,android,35-49,11.57
32135,5,treatment,organic,1,android,50+,7.1
32136,19,treatment,paid,1,android,35-49,6.54
32137,25,control,paid,1,ios,25-34,11.07
32138,12,control,organic,1,ios,25-34,12.48
32139,1,treatment,organic,1,ios,18-24,2.14
32140,26,treatment,paid,2,ios,18-24,5.85
32141,19,treatment,paid,2,ios,25-34,5.32
32142,3,treatment,referral,1,ios,35-49,1.9
32143,7,control,paid,1,android,18-24,11.1
32144,8,treatment,organic,2,ios,35-49,19.17
32145,5,control,organic,1,ios,35-49,6.51
32146,2,control,paid,1,ios,18-24,15.88
32147,26,treatment,organic,1,ios,25-34,2.68
32148,12,treatment,organic,1,ios,18-24,9.93
32149,7,treatment,organic,1,ios,25-34,14.78
32150,24,treatment,organic,1,android,25-34,26.33
32151,12,control,paid,1,android,18-24,7.36
32152,21,control,paid,1,android,35-49,17.93
32153,26,control,paid,1,ios,25-34,8.69
32154,6,control,referral,1,android,35-49,22.7
32155,21,treatment,paid,1,ios,25-34,6.88
32156,21,treatment,organic,1,ios,18-24,9.86
32157,14,treatment,organic,1,android,35-49,15.03
32158,26,control,paid,1,ios,50+,4.37
32159,25,control,organic,1,ios,25-34,9.86
32160,17,treatment,paid,1,ios,35-49,4.02
32161,17,control,organic,2,android,25-34,10.08
32162,18,treatment,organic,1,android,25-34,17.52
32163,7,control,paid,2,ios,25-34,17.41
32164,7,control,organic,1,ios,35-49,10.76
32165,1,control,paid,2,ios,35-49,17.82
32166,0,control,organic,2,ios,25-34,9.53
32167,22,control,paid,1,android,18-24,10.78
32168,8,control,paid,1,ios,25-34,13.91
32169,22,treatment,paid,2,ios,50+,10.65
32170,21,control,paid,2,ios,25-34,9.86
32171,5,control,paid,1,ios,50+,19.21
32172,19,treatment,organic,2,ios,25-34,3.68
32173,12,treatment,organic,2,ios,25-34,10.72
32174,9,treatment,referral,1,android,18-24,26.4
32175,17,treatment,referral,1,ios,35-49,5.9
32176,22,control,organic,1,android,25-34,9.65
32177,26,treatment,referral,1,android,18-24,1.9
32178,6,control,organic,1,android,18-24,4.67
32179,9,control,referral,1,ios,35-49,15.04
32180,7,control,paid,1,ios,18-24,12.13
32181,2,control,paid,1,android,18-24,12.69
32182,15,treatment,paid,2,ios,18-24,5.95
32183,16,control,organic,1,android,18-24,13.23
32184,7,treatment,paid,1,ios,50+,9.49
32185,13,treatment,referral,2,ios,50+,7.32
32186,25,control,organic,1,ios,35-49,1.53
32187,5,control,organic,1,ios,25-34,7.87
32188,12,control,paid,1,ios,25-34,3.88
32189,21,control,referral,1,android,50+,13.04
32190,8,treatment,organic,1,ios,25-34,8.72
32191,8,control,referral,1,ios,35-49,6.52
32192,15,treatment,organic,1,ios,50+,3.45
32193,27,control,paid,1,ios,18-24,13.1
32194,13,control,organic,1,android,25-34,14.18
32195,23,control,referral,2,ios,35-49,11.14
32196,1,control,referral,1,android,18-24,10.35
32197,13,control,organic,1,android,18-24,22.83
32198,8,treatment,referral,1,android,18-24,27.51
32199,11,control,organic,1,android,18-24,3.2
32200,10,control,paid,2,android,25-34,9.49
32201,10,treatment,paid,1,android,35-49,13.55
32202,16,control,organic,1,android,50+,3.54
32203,20,treatment,organic,1,ios,25-34,5.76
32204,18,control,referral,1,ios,18-24,13.99
32205,10,control,organic,1,ios,25-34,8.5
32206,5,treatment,organic,2,android,25-34,22.48
32207,26,control,organic,1,ios,35-49,37.79
32208,8,treatment,paid,1,android,35-49,3.66
32209,15,control,organic,1,android,18-24,20.2
32210,1,control,paid,1,ios,35-49,3.5
32211,9,control,referral,1,ios,25-34,7.33
32212,8,control,organic,1,android,25-34,15.8
32213,21,treatment,paid,2,ios,35-49,4.45
32214,21,control,paid,2,ios,35-49,18.24
32215,7,treatment,organic,1,ios,18-24,18.66
32216,3,control,paid,1,ios,50+,23.62
32217,7,treatment,paid,1,ios,50+,21.25
32218,12,control,organic,1,android,25-34,15.24
32219,6,control,paid,1,android,25-34,19.61
32220,12,treatment,organic,1,ios,35-49,5.49
32221,23,control,organic,1,android,35-49,8.81
32222,14,control,paid,1,android,35-49,11.54
32223,20,control,organic,1,android,25-34,1.47
32224,23,control,paid,1,ios,50+,9.55
32225,9,treatment,organic,1,android,25-34,24.39
32226,11,treatment,organic,1,ios,25-34,10.66
32227,21,treatment,paid,1,ios,25-34,10.24
32228,17,control,organic,2,ios,25-34,9.39
32229,17,control,paid,1,android,25-34,10.43
32230,3,control,organic,1,ios,35-49,3.93
32231,25,treatment,organic,1,android,35-49,11.25
32232,3,treatment,paid,1,ios,25-34,4.84
32233,22,treatment,organic,1,android,35-49,4.72
32234,21,control,paid,1,android,18-24,12.52
32235,7,control,referral,2,android,35-49,4.79
32236,6,treatment,paid,1,android,50+,10.12
32237,1,control,organic,1,android,25-34,14.95
32238,18,control,organic,2,ios,50+,22.78
32239,12,control,organic,2,ios,35-49,17.76
32240,4,control,paid,1,ios,18-24,7.75
32241,25,treatment,organic,1,ios,25-34,22.61
32242,5,treatment,paid,1,android,50+,13.35
32243,8,treatment,paid,1,ios,35-49,22.27
32244,3,control,organic,1,android,25-34,18.79
32245,4,control,organic,1,ios,25-34,10.96
32246,26,control,paid,1,ios,35-49,42.82
32247,15,treatment,paid,1,ios,25-34,13.18
32248,17,treatment,referral,2,ios,25-34,9.41
32249,8,treatment,referral,1,ios,35-49,11.62
32250,20,control,paid,1,android,18-24,3.99
32251,13,control,paid,2,android,35-49,23.01
32252,19,treatment,organic,1,ios,25-34,9.24
32253,4,control,paid,1,android,25-34,29.42
32254,5,treatment,paid,1,ios,18-24,19.14
32255,23,treatment,paid,1,android,35-49,11.64
32256,18,control,referral,1,ios,25-34,29.54
32257,13,treatment,paid,2,ios,35-49,14.11
32258,11,treatment,organic,1,android,35-49,3.69
32259,14,treatment,referral,1,ios,35-49,12.97
32260,20,treatment,paid,2,ios,18-24,0.18
32261,20,treatment,paid,2,android,25-34,14.85
32262,6,treatment,paid,1,android,18-24,14.65
32263,21,control,organic,1,android,25-34,2.82
32264,11,treatment,paid,1,android,18-24,14.78
32265,25,treatment,paid,1,android,25-34,2.48
32266,3,control,organic,1,android,35-49,4.86
32267,14,control,paid,1,android,18-24,13.97
32268,4,treatment,paid,1,android,35-49,10.28
32269,2,treatment,paid,1,android,35-49,28.42
32270,24,treatment,organic,2,android,18-24,21.82
32271,9,treatment,organic,2,ios,35-49,7.97
32272,14,control,organic,1,ios,18-24,6.57
32273,4,control,paid,1,ios,18-24,13.85
32274,15,control,paid,1,android,50+,9.65
32275,25,treatment,organic,2,android,35-49,18.21
32276,23,treatment,referral,1,android,18-24,14.95
32277,20,control,paid,1,android,35-49,14.48
32278,3,control,paid,2,ios,18-24,11.37
32279,25,treatment,organic,1,android,25-34,13.62
32280,14,treatment,referral,1,android,25-34,30.71
32281,19,treatment,organic,1,android,35-49,1.91
32282,25,treatment,organic,2,android,35-49,26.96
32283,22,treatment,organic,2,android,25-34,14.0
32284,4,control,paid,2,ios,25-34,9.0
32285,19,treatment,paid,2,ios,25-34,3.94
32286,16,treatment,paid,1,ios,25-34,10.49
32287,13,treatment,organic,1,ios,25-34,4.35
32288,26,control,paid,1,android,35-49,20.61
32289,1,control,paid,2,android,35-49,8.41
32290,13,treatment,organic,1,ios,25-34,8.72
32291,26,control,organic,1,ios,25-34,19.26
32292,16,control,referral,1,ios,25-34,16.48
32293,24,control,paid,2,ios,25-34,28.53
32294,27,treatment,organic,2,android,25-34,6.46
32295,8,treatment,organic,1,ios,35-49,34.64
32296,26,treatment,organic,1,ios,50+,2.59
32297,1,control,referral,2,android,18-24,22.63
32298,27,treatment,paid,1,ios,25-34,2.31
32299,15,treatment,paid,1,android,25-34,22.43
32300,3,treatment,organic,2,ios,35-49,10.8
32301,4,treatment,paid,1,ios,25-34,6.02
32302,4,treatment,organic,1,ios,50+,14.04
32303,24,control,paid,1,android,35-49,18.94
32304,7,control,paid,1,android,25-34,8.6
32305,25,treatment,referral,1,android,25-34,14.62
32306,0,control,referral,1,android,25-34,2.16
32307,17,treatment,paid,1,ios,50+,6.88
32308,0,control,paid,1,android,35-49,9.71
32309,2,control,paid,2,ios,18-24,16.96
32310,0,control,paid,1,ios,18-24,40.65
32311,20,treatment,paid,1,ios,25-34,9.84
32312,18,control,organic,1,ios,50+,22.23
32313,14,control,organic,1,android,35-49,19.66
32314,18,control,organic,2,ios,25-34,15.2
32315,19,treatment,paid,2,ios,35-49,23.98
32316,13,treatment,paid,1,android,25-34,19.52
32317,2,treatment,organic,2,android,25-34,10.74
32318,18,treatment,organic,1,android,35-49,12.43
32319,1,control,organic,1,ios,25-34,41.0
32320,19,control,organic,1,android,25-34,18.93
32321,14,control,paid,1,ios,25-34,4.59
32322,10,control,organic,2,android,18-24,10.31
32323,2,treatment,referral,2,android,18-24,13.34
32324,25,control,paid,1,ios,35-49,5.21
32325,14,treatment,referral,2,ios,18-24,6.68
32326,3,treatment,paid,1,android,18-24,10.23
32327,8,treatment,paid,2,android,35-49,16.24
32328,13,treatment,organic,2,ios,18-24,11.49
32329,22,treatment,paid,1,ios,35-49,9.53
32330,21,control,paid,1,android,18-24,10.48
32331,7,control,organic,2,ios,25-34,31.71
32332,8,control,organic,2,android,50+,4.22
32333,6,control,organic,1,android,25-34,9.91
32334,12,control,paid,1,android,25-34,15.57
32335,16,control,organic,1,ios,25-34,19.81
32336,26,control,organic,1,android,35-49,19.82
32337,23,control,organic,1,ios,50+,1.55
32338,23,treatment,organic,1,ios,35-49,12.9
32339,27,control,organic,2,android,25-34,13.2
32340,7,control,organic,1,ios,18-24,10.38
32341,23,treatment,organic,1,ios,50+,8.14
32342,19,treatment,referral,2,android,18-24,12.86
32343,21,control,paid,1,android,25-34,19.13
32344,7,treatment,organic,1,ios,25-34,13.31
32345,0,control,paid,1,android,25-34,7.72
32346,14,control,organic,1,android,18-24,7.8
32347,20,treatment,referral,1,ios,25-34,22.16
32348,9,control,referral,1,ios,18-24,2.84
32349,18,treatment,referral,2,android,18-24,4.08
32350,11,control,organic,1,android,25-34,3.66
32351,11,control,paid,1,android,35-49,25.27
32352,13,treatment,referral,1,android,25-34,22.01
32353,20,treatment,organic,2,android,25-34,24.73
32354,26,control,organic,1,ios,25-34,5.55
32355,27,treatment,organic,2,android,35-49,10.33
32356,27,control,paid,2,ios,25-34,3.14
32357,7,treatment,referral,1,ios,18-24,3.15
32358,10,treatment,referral,1,ios,25-34,7.69
32359,19,control,organic,1,ios,35-49,4.76
32360,26,control,organic,1,ios,25-34,8.39
32361,18,treatment,organic,1,ios,25-34,9.14
32362,10,treatment,organic,1,android,25-34,22.11
32363,11,treatment,paid,2,android,35-49,6.17
32364,14,control,paid,1,android,18-24,2.6
32365,12,treatment,organic,2,android,18-24,19.61
32366,5,control,referral,2,ios,25-34,20.63
32367,15,treatment,referral,1,ios,25-34,10.23
32368,6,treatment,paid,1,ios,25-34,14.35
32369,17,control,paid,1,android,35-49,2.79
32370,24,treatment,paid,1,ios,35-49,18.23
32371,5,treatment,organic,1,android,50+,22.24
32372,17,control,paid,2,ios,25-34,16.77
32373,18,control,referral,1,ios,25-34,15.73
32374,11,treatment,organic,1,android,25-34,18.08
32375,21,control,paid,1,ios,35-49,31.58
32376,27,treatment,organic,1,ios,25-34,21.64
32377,12,treatment,organic,2,ios,35-49,16.69
32378,27,control,organic,1,android,35-49,22.9
32379,1,treatment,paid,1,ios,25-34,5.47
32380,5,control,organic,1,ios,35-49,18.43
32381,13,control,referral,2,ios,18-24,38.85
32382,2,treatment,organic,1,ios,18-24,2.2
32383,10,treatment,organic,1,android,35-49,26.43
32384,6,control,paid,1,ios,35-49,4.92
32385,24,control,organic,2,android,25-34,7.05
32386,5,control,paid,1,ios,50+,9.55
32387,10,control,organic,2,ios,35-49,23.81
32388,24,treatment,organic,2,ios,25-34,12.93
32389,16,control,paid,2,ios,25-34,0.86
32390,17,control,organic,1,android,50+,38.88
32391,23,treatment,paid,1,android,25-34,12.37
32392,5,control,paid,1,android,35-49,7.05
32393,17,treatment,organic,1,android,25-34,11.91
32394,27,control,paid,1,android,25-34,12.5
32395,10,treatment,referral,1,android,18-24,15.34
32396,27,control,paid,1,android,25-34,3.78
32397,13,control,referral,1,ios,25-34,2.44
32398,23,treatment,organic,1,ios,25-34,22.62
32399,18,treatment,paid,1,ios,25-34,15.81
32400,2,control,paid,1,ios,50+,15.29
32401,22,treatment,paid,2,ios,35-49,18.01
32402,20,treatment,organic,2,ios,18-24,44.71
32403,23,treatment,organic,1,ios,25-34,13.65
32404,24,treatment,paid,2,android,25-34,9.54
32405,24,control,organic,1,ios,25-34,14.15
32406,7,control,organic,1,android,25-34,7.67
32407,15,control,organic,1,android,35-49,14.7
32408,27,treatment,referral,1,android,35-49,8.78
32409,18,control,organic,1,android,18-24,3.0
32410,20,control,organic,2,android,50+,19.29
32411,10,treatment,referral,1,android,25-34,5.03
32412,6,control,paid,2,ios,35-49,4.22
32413,5,control,paid,2,android,25-34,7.8
32414,12,control,paid,1,ios,25-34,7.73
32415,14,treatment,paid,2,android,25-34,44.28
32416,11,control,organic,1,ios,25-34,8.84
32417,15,treatment,paid,1,android,35-49,11.14
32418,7,treatment,organic,1,android,25-34,1.34
32419,25,control,paid,1,ios,18-24,3.53
32420,21,control,organic,1,ios,35-49,2.21
32421,17,control,organic,2,android,50+,19.45
32422,0,treatment,paid,1,ios,35-49,8.12
32423,11,control,organic,2,ios,18-24,21.64
32424,1,treatment,paid,1,ios,25-34,18.31
32425,13,treatment,paid,1,ios,25-34,11.28
32426,13,treatment,paid,1,android,25-34,4.87
32427,24,treatment,paid,2,ios,25-34,2.25
32428,3,treatment,organic,1,android,50+,6.43
32429,4,control,organic,1,ios,25-34,4.77
32430,14,treatment,paid,2,ios,18-24,13.72
32431,26,control,paid,1,android,50+,11.43
32432,13,control,referral,1,ios,50+,3.03
32433,16,treatment,organic,2,ios,35-49,4.5
32434,14,control,organic,1,ios,35-49,4.19
32435,21,treatment,organic,2,android,35-49,12.29
32436,7,control,organic,1,android,50+,19.43
32437,9,control,organic,1,android,18-24,9.2
32438,20,treatment,organic,2,ios,25-34,5.27
32439,21,control,paid,2,ios,50+,3.78
32440,5,control,paid,1,android,35-49,7.7
32441,11,control,paid,1,android,18-24,9.98
32442,25,treatment,paid,1,ios,25-34,4.57
32443,2,control,organic,2,ios,50+,25.99
32444,19,control,organic,1,android,18-24,10.74
32445,27,treatment,organic,1,android,25-34,37.25
32446,8,control,paid,1,android,35-49,11.51
32447,24,treatment,paid,2,ios,18-24,9.49
32448,22,treatment,organic,1,ios,25-34,9.72
32449,24,control,paid,2,android,50+,25.48
32450,0,treatment,paid,1,android,25-34,17.39
32451,27,treatment,paid,1,ios,25-34,10.13
32452,13,treatment,organic,1,ios,35-49,10.79
32453,25,treatment,organic,1,android,50+,30.45
32454,27,treatment,organic,1,ios,25-34,8.47
32455,13,treatment,organic,2,android,35-49,12.02
32456,23,treatment,paid,1,ios,35-49,1.23
32457,0,control,organic,1,ios,18-24,14.91
32458,20,control,paid,1,ios,35-49,10.3
32459,16,treatment,organic,2,android,25-34,6.96
32460,3,control,paid,1,ios,25-34,1.77
32461,17,treatment,paid,2,android,25-34,16.16
32462,20,control,paid,1,android,18-24,9.92
32463,13,control,organic,1,android,35-49,5.77
32464,12,treatment,organic,1,ios,18-24,9.12
32465,13,control,paid,1,ios,35-49,7.5
32466,6,treatment,paid,2,android,35-49,11.66
32467,10,control,referral,1,android,25-34,5.22
32468,6,control,organic,2,android,50+,11.43
32469,22,control,organic,1,android,18-24,17.59
32470,20,control,paid,1,ios,25-34,20.04
32471,20,control,organic,1,ios,35-49,1.28
32472,24,treatment,organic,1,ios,25-34,16.79
32473,25,treatment,referral,1,ios,35-49,16.09
32474,12,treatment,referral,1,android,25-34,8.67
32475,7,treatment,referral,1,ios,18-24,10.24
32476,7,control,organic,1,ios,35-49,4.01
32477,22,treatment,organic,1,ios,18-24,10.49
32478,7,control,organic,1,ios,25-34,11.73
32479,1,control,organic,2,ios,35-49,5.76
32480,16,control,paid,2,ios,18-24,18.78
32481,1,control,referral,2,android,18-24,13.96
32482,27,control,paid,1,android,25-34,19.37
32483,16,treatment,organic,2,ios,18-24,35.48
32484,26,treatment,paid,1,ios,25-34,6.44
32485,15,treatment,paid,1,ios,50+,16.91
32486,10,treatment,paid,1,android,50+,22.67
32487,16,control,paid,1,ios,25-34,12.37
32488,23,control,paid,1,ios,25-34,1.09
32489,11,treatment,paid,1,android,25-34,3.98
32490,18,control,organic,2,android,18-24,12.75
32491,25,control,organic,1,ios,18-24,32.85
32492,11,treatment,paid,1,android,50+,38.01
32493,7,control,paid,1,ios,25-34,7.58
32494,3,treatment,referral,2,ios,25-34,24.61
32495,14,treatment,organic,2,android,25-34,16.23
32496,6,control,referral,1,android,18-24,12.22
32497,8,treatment,referral,1,android,25-34,19.0
32498,3,control,paid,2,ios,50+,11.75
32499,0,control,organic,1,android,50+,7.22
32500,19,treatment,paid,2,android,35-49,3.79
32501,25,treatment,organic,2,ios,35-49,9.21
32502,7,treatment,referral,1,android,35-49,6.97
32503,5,treatment,organic,1,ios,50+,6.15
32504,4,control,organic,2,ios,35-49,19.93
32505,14,control,referral,1,ios,35-49,3.03
32506,22,control,organic,2,ios,25-34,11.55
32507,0,control,organic,1,ios,25-34,7.31
32508,8,control,organic,1,ios,50+,3.76
32509,7,treatment,paid,2,android,50+,17.82
32510,25,control,paid,1,android,18-24,11.91
32511,9,treatment,organic,1,ios,25-34,17.71
32512,18,treatment,organic,1,android,50+,11.03
32513,15,control,paid,1,ios,35-49,1.77
32514,16,treatment,organic,1,ios,35-49,21.27
32515,2,control,paid,2,android,18-24,3.55
32516,21,treatment,referral,1,ios,18-24,17.19
32517,3,treatment,organic,2,android,35-49,14.98
32518,16,treatment,paid,1,ios,25-34,6.15
32519,11,control,paid,1,ios,25-34,14.92
32520,24,control,paid,2,ios,25-34,18.79
32521,6,treatment,paid,1,android,25-34,12.01
32522,26,treatment,organic,1,android,25-34,13.44
32523,24,treatment,organic,1,android,35-49,11.29
32524,11,control,organic,1,ios,35-49,2.76
32525,23,treatment,paid,2,android,18-24,7.39
32526,23,control,organic,2,ios,18-24,7.14
32527,8,control,organic,1,android,35-49,32.36
32528,11,treatment,organic,2,android,25-34,4.36
32529,7,treatment,paid,1,android,25-34,16.03
32530,25,treatment,paid,1,android,25-34,23.73
32531,17,control,organic,1,ios,25-34,8.52
32532,11,treatment,organic,1,android,35-49,1.57
32533,5,control,organic,1,android,25-34,20.27
32534,12,control,paid,1,ios,50+,9.76
32535,6,control,paid,1,android,50+,4.05
32536,7,treatment,referral,1,ios,25-34,21.15
32537,25,treatment,paid,1,android,18-24,12.16
32538,2,control,paid,1,android,25-34,27.21
32539,5,control,paid,1,ios,18-24,15.95
32540,8,treatment,paid,1,ios,50+,2.5
32541,23,control,referral,1,ios,25-34,5.41
32542,24,control,organic,1,android,35-49,10.04
32543,3,control,organic,2,android,50+,12.15
32544,23,control,referral,2,ios,25-34,4.24
32545,6,treatment,referral,1,ios,18-24,21.32
32546,10,control,organic,1,android,25-34,21.36
32547,1,control,paid,1,ios,25-34,14.5
32548,9,control,paid,1,android,25-34,15.81
32549,8,treatment,organic,1,ios,50+,32.58
32550,7,control,referral,1,android,25-34,23.52
32551,5,treatment,organic,2,android,35-49,17.22
32552,16,control,paid,1,android,18-24,8.02
32553,15,treatment,paid,1,ios,18-24,25.32
32554,22,treatment,paid,1,android,35-49,7.03
32555,19,treatment,organic,2,ios,35-49,8.17
32556,21,control,organic,2,ios,25-34,11.92
32557,19,treatment,referral,1,android,25-34,5.82
32558,2,control,paid,1,ios,25-34,26.88
32559,9,treatment,paid,1,ios,25-34,8.4
32560,6,treatment,paid,2,ios,25-34,10.36
32561,6,control,paid,2,android,18-24,20.48
32562,26,treatment,referral,1,ios,35-49,3.02
32563,23,treatment,organic,1,ios,25-34,16.74
32564,25,control,organic,1,android,50+,6.34
32565,8,control,paid,1,android,25-34,16.45
32566,26,treatment,paid,1,ios,35-49,4.18
32567,7,treatment,paid,1,android,25-34,10.1
